0	0.16	0	0
0.01	0.21	0	0
0.02	0.31	0	0
0.03	0.37	0	0
0.04	0.3	0	-0.001
0.05	0.03	0	-0.001
0.06	0	0.005	0
0.07	-0.01	0.007	0
0.08	-0.01	0.007	0
0.09	-0.01	0.004	-0.001
0.1	-0.01	0.001	0
0.11	-0.01	0	0
0.12	-0.01	0	0
0.13	-0.01	0	-0.001
0.14	-0.02	0	0
0.15	-0.02	0	0
0.16	-0.02	0	-0.001
0.17	-0.01	0	-0.001
0.18	0	0	-0.001
0.19	-0.02	0	-0.001
0.2	-0.02	0	-0.001
0.21	-0.02	0	-0.001
0.22	-0.02	0	-0.001
0.23	-0.01	0	-0.001
0.24	-0.01	0	0
0.25	-0.01	0.001	0
0.26	0	0.001	0
0.27	-0.01	0.002	0
0.28	-0.01	0.002	0
0.29	0	0.002	0
0.3	0	0.002	-0.001
0.31	0.02	0.002	0
0.32	0.05	0.002	0.001
0.33	0.1	0.002	0.001
0.34	0.12	0.002	0.001
0.35	0.12	0.002	0
0.36	0.12	0.002	0
0.37	0.13	0.002	0
0.38	0.12	0.002	0
0.39	0.13	0.002	0
0.4	0.11	0.002	0
0.41	0.08	0.001	0
0.42	0.07	0.001	0
0.43	0.06	0.001	-0.001
0.44	0.06	0	-0.001
0.45	0.07	0	-0.001
0.46	0.07	0	0
0.47	0.06	0	0
0.48	0.05	0	-0.001
0.49	0.05	0	-0.001
0.5	0.05	0	-0.001
0.51	0.04	0	-0.001
0.52	0.02	0	-0.001
0.53	0.03	0	-0.001
0.54	0.04	0	-0.001
0.55	0.04	0	-0.001
0.56	0.05	0	-0.001
0.57	0.06	0	0
0.58	0.05	0	0
0.59	0.05	0	0
0.6	0.04	0	-0.001
0.61	0.04	0	-0.001
0.62	0.04	0.001	-0.001
0.63	0.05	0	0
0.64	0.05	0	-0.001
0.65	0.06	0.001	-0.001
0.66	0.05	0.001	-0.001
0.67	0.05	0.001	-0.001
0.68	0.05	0.001	-0.001
0.69	0.05	0.001	-0.001
0.7	0.07	0.001	-0.001
0.71	0.08	0.001	-0.001
0.72	0.07	0.001	0
0.73	0.08	0.001	0
0.74	0.08	0.001	0
0.75	0.08	0.001	0
0.76	0.08	0.001	0
0.77	0.08	0.002	0
0.78	0.07	0.002	0
0.79	0.07	0.002	0
0.8	0.08	0.002	0
0.81	0.09	0.003	0
0.82	0.09	0.003	0
0.83	0.08	0.003	-0.001
0.84	0.08	0.004	-0.001
0.85	0.09	0.003	0
0.86	0.11	0.003	0
0.87	0.11	0.003	0
0.88	0.13	0.003	0
0.89	0.15	0.003	0.001
0.9	0.13	0.003	0
0.91	0.14	0.003	0
0.92	0.13	0.003	-0.001
0.93	0.13	0.003	-0.001
0.94	0.13	0.003	0
0.95	0.12	0.003	0.001
0.96	0.12	0.003	-0.001
0.97	0.12	0.003	-0.001
0.98	0.13	0.003	-0.001
0.99	0.14	0.003	0
1	0.14	0.003	0
1.01	0.15	0.003	0
1.02	0.16	0.004	-0.001
1.03	0.17	0.004	0
1.04	0.17	0.004	-0.001
1.05	0.18	0.004	-0.001
1.06	0.19	0.004	0
1.07	0.19	0.005	-0.001
1.08	0.2	0.005	-0.001
1.09	0.21	0.006	0
1.1	0.22	0.007	0
1.11	0.23	0.007	0
1.12	0.27	0.008	0
1.13	0.3	0.01	0
1.14	0.3	0.011	0
1.15	0.42	0.012	0
1.16	0.42	0.012	0
1.17	0.53	0.013	0
1.18	0.68	0.014	0
1.19	0.96	0.015	0
1.2	1.34	0.015	0
1.21	1.82	0.016	0
1.22	2.35	0.017	0
1.23	2.8	0.018	-0.001
1.24	3.18	0.019	-0.001
1.25	3.48	0.021	-0.001
1.26	3.73	0.021	0
1.27	3.87	0.022	0
1.28	4	0.023	-0.001
1.29	4.09	0.025	0
1.3	4.12	0.026	-0.001
1.31	4.15	0.027	-0.001
1.32	4.16	0.028	0
1.33	4.16	0.031	0
1.34	4.15	0.032	0
1.35	4.15	0.032	0
1.36	4.15	0.034	0
1.37	4.16	0.035	-0.001
1.38	4.18	0.036	-0.001
1.39	4.18	0.037	-0.001
1.4	4.18	0.037	-0.001
1.41	4.13	0.038	-0.001
1.42	4.08	0.039	-0.002
1.43	4.05	0.04	-0.001
1.44	3.98	0.04	-0.001
1.45	3.93	0.019	-0.001
1.46	3.84	0.027	-0.001
1.47	3.78	0.03	0
1.48	3.69	0.033	-0.001
1.49	3.58	0.034	-0.001
1.5	3.45	0.036	-0.001
1.51	3.32	0.039	-0.001
1.52	3.2	0.041	0
1.53	2.96	0.043	0.001
1.54	2.87	0.044	0
1.55	2.79	0.047	0
1.56	2.74	0.051	0
1.57	2.74	0.055	0
1.58	2.75	0.055	0.001
1.59	2.81	0.054	0.001
1.6	3	0.055	0.002
1.61	3.45	0.055	0.001
1.62	4	0.055	0.001
1.63	4.52	0.057	0.001
1.64	4.98	0.061	-0.005
1.65	5.51	0.061	-0.008
1.66	6.06	0.062	-0.006
1.67	6.6	0.061	-0.004
1.68	7.05	0.061	-0.003
1.69	7.7	0.061	-0.003
1.7	7.95	0.06	-0.002
1.71	8.11	0.058	-0.002
1.72	8.2	0.059	-0.001
1.73	8.22	0.059	-0.001
1.74	8.25	0.059	0
1.75	8.26	0.06	0
1.76	8.35	0.062	0
1.77	8.45	0.065	0
1.78	8.81	0.067	0
1.79	9.04	0.068	-0.001
1.8	9.25	0.07	0
1.81	9.44	0.071	-0.001
1.82	9.62	0.072	-0.002
1.83	9.74	0.072	-0.002
1.84	9.84	0.073	-0.004
1.85	9.95	0.074	-0.004
1.86	10.07	0.075	-0.004
1.87	10.1	0.075	-0.002
1.88	10.09	0.076	-0.001
1.89	10.07	0.076	-0.001
1.9	10.06	0.076	-0.001
1.91	10.07	0.077	-0.001
1.92	10.06	0.077	0
1.93	10.04	0.077	0
1.94	10.02	0.077	0
1.95	9.99	0.077	0
1.96	9.95	0.078	0
1.97	9.9	0.078	0
1.98	9.85	0.079	0
1.99	9.76	0.079	0
2	9.7	0.079	0
2.01	9.53	0.079	0
2.02	9.43	0.079	0
2.03	9.29	0.079	0
2.04	9.17	0.077	0
2.05	8.99	0.077	-0.001
2.06	8.8	0.076	-0.001
2.07	8.61	0.075	-0.001
2.08	8.38	0.073	-0.001
2.09	8.07	0.072	-0.001
2.1	7.41	0.071	-0.001
2.11	7.04	0.07	-0.001
2.12	6.7	0.068	-0.001
2.13	6.36	0.066	-0.001
2.14	6.03	0.065	0
2.15	5.76	0.064	0.001
2.16	5.54	0.061	0.002
2.17	5.37	0.06	0.003
2.18	5.13	0.059	0.003
2.19	5.12	0.056	0.004
2.2	5.15	0.051	0.003
2.21	5.17	0.049	0.003
2.22	5.26	0.047	0.002
2.23	5.36	0.045	0
2.24	5.48	0.043	-0.003
2.25	5.58	0.042	-0.006
2.26	5.67	0.04	-0.014
2.27	5.91	0.039	-0.022
2.28	5.97	0.037	-0.028
2.29	5.96	0.036	-0.03
2.3	5.92	0.035	-0.03
2.31	5.81	0.034	-0.03
2.32	5.69	0.033	-0.03
2.33	5.52	0.032	-0.03
2.34	5.15	0.032	-0.03
2.35	5.03	0.032	-0.028
2.36	4.91	0.032	-0.027
2.37	4.78	0.032	-0.026
2.38	4.67	0.031	-0.026
2.39	4.58	0.031	-0.026
2.4	4.5	0.03	-0.025
2.41	4.4	0.03	-0.025
2.42	4.18	0.03	-0.025
2.43	4.05	0.029	-0.024
2.44	3.91	0.029	-0.02
2.45	3.73	0.029	-0.014
2.46	3.52	0.029	-0.013
2.47	3.33	0.03	-0.013
2.48	3.1	0.03	-0.013
2.49	2.92	0.03	-0.013
2.5	2.71	0.03	-0.013
2.51	2.36	0.03	-0.013
2.52	2.19	0.03	-0.012
2.53	2.08	0.028	-0.012
2.54	1.99	0.025	-0.012
2.55	1.98	0.023	-0.006
2.56	2.02	0.023	-0.004
2.57	2.06	0.023	-0.003
2.58	2.19	0.023	-0.004
2.59	2.36	0.022	-0.003
2.6	2.64	0.022	-0.027
2.61	2.64	0.018	-0.043
2.62	2.78	0.016	-0.062
2.63	2.93	0.014	-0.063
2.64	3.02	0.013	-0.064
2.65	3.11	0.012	-0.065
2.66	3.21	0.012	-0.066
2.67	3.28	0.012	-0.065
2.68	3.33	0.012	-0.065
2.69	3.37	0.012	-0.062
2.7	3.39	0.013	-0.059
2.71	3.41	0.014	-0.044
2.72	3.4	0.017	-0.029
2.73	3.45	0.018	-0.016
2.74	3.48	0.019	-0.016
2.75	3.52	0.02	-0.016
2.76	3.61	0.02	-0.015
2.77	3.75	0.021	-0.014
2.78	3.95	0.021	-0.013
2.79	4.55	0.021	-0.012
2.8	4.92	0.022	-0.011
2.81	5.33	0.023	-0.009
