0.00	0	0	0
0.01	0.24	0	0.1134
0.02	0.56	0	0.33336
0.03	1.21	0	0.12065
0.04	1.42	0	0.0668
0.05	1.95	0.002	0.02087
0.06	2.32	0.006	0.01025
0.07	2.55	0.007	0.00791
0.08	2.76	0.007	0.00987
0.09	3	0.0087	0.01271
0.10	3.27	0.0103	0.01019
0.11	3.52	0.012	0.01049
0.12	3.83	0.022	0.06558
0.13	4.34	0.035	0.12871
0.14	5	0.05	0.00337
0.15	4.9	0.053	0.01224
0.16	3.84	0.071	0.01793
0.17	3.7033	0.089	-0.00291
0.18	3.5667	0.107	-0.00302
0.19	3.43	0.097	-0.00223
0.20	3.47	0.09	-0.00057
0.21	3.4533	0.066	0.81852
0.22	3.4367	0.048	0.38534
0.23	3.42	0.036	0.29091
0.24	3.41	0.019	0.16158
0.25	3.4	0.016	0.12752
0.26	3.32	0.015	0.10295
0.27	3.25	0.0143	0.08017
0.28	3.2	0.0137	0.06819
0.29	3.14	0.013	0.05852
0.30	3.09	0.007	0.05187
0.31	3.12	0.004	0.04906
0.32	3.15	0.004	0.04639
0.33	3.21	0.004	0.04538
0.34	3.29	0.004	0.04551
0.35	3.37	0.004	0.04591
0.36	3.43	0.004	0.04427
0.37	3.48	0.002	0.0433
0.38	3.51	0.002	0.04122
0.39	3.56	0.003	0.04023
0.40	3.63	0.004	0.04019
0.41	3.82	0.005	0.04455
0.42	3.96	0.005	0.04784
0.43	4.1	0.005	0.05034
0.44	4.22	0.006	0.05128
0.45	4.35	0.009	0.05224
0.46	4.42	0.009	0.05081
0.47	4.49	0.009	0.04742
0.48	4.52	0.009	0.0443
0.49	4.52	0.012	0.04225
0.50	4.53	0.015	0.03925
0.51	4.53	0.017	0.03729
0.52	4.54	0.02	0.03586
0.53	4.56	0.022	0.03465
0.54	4.6	0.024	0.03306
0.55	4.6	0.03	0.03134
0.56	4.68	0.034	0.03118
0.57	4.69	0.037	0.02933
0.58	4.7	0.042	0.02712
0.59	4.68	0.044	0.02387
0.60	4.6	0.047	0.02113
0.61	4.51	0.054	0.01772
0.62	4.36	0.061	0.013
0.63	4.22	0.06	0.00875
0.64	4.1	0.063	0.00611
0.65	4	0.066	0.00552
0.66	3.94	0.072	0.0036
0.67	3.92	0.078	0.00159
0.68	3.88	0.083	0.00163
0.69	3.85	0.087	0.00068
0.70	3.87	0.092	-0.00011
0.71	3.86	0.096	-0.00155
0.72	3.82	0.098	-0.0013
0.73	3.72	0.1	-0.00049
0.74	3.72	0.105	0.0018
0.75	3.8	0.108	0.00233
0.76	3.84	0.11	0.00199
0.77	3.83	0.115	0.0004
0.78	3.84	0.117	-0.00082
0.79	3.83	0.117	-0.00273
0.80	3.71	0.12	-0.00535
0.81	3.59	0.121	-0.00859
0.82	3.5	0.122	-0.0103
0.83	3.4	0.122	-0.01148
0.84	3.3	0.122	-0.01155
0.85	3.21	0.121	-0.01064
0.86	3.15	0.12	-0.01036
0.87	3.14	0.119	-0.01004
0.88	3.07	0.119	-0.01091
0.89	3.07	0.116	-0.01088
0.90	2.99	0.11	-0.01087
0.91	2.97	0.105	-0.01017
0.92	2.87	0.095	-0.01098
0.93	2.83	0.09	-0.01046
0.94	2.81	0.088	-0.00885
0.95	2.78	0.083	-0.00681
0.96	2.75	0.076	-0.00542
0.97	2.67	0.071	-0.00553
0.98	2.66	0.068	-0.00576
0.99	2.7	0.0677	-0.004
1.00	2.65	0.0673	-0.00288
1.01	2.6	0.067	-0.00343
1.02	2.54	0.067	-0.00383
1.03	2.47	0.067	-0.00431
1.04	2.43	0.065	-0.00455
1.05	2.41	0.065	-0.00399
1.06	2.39	0.06	-0.00301
1.07	2.38	0.058	-0.00296
1.08	2.34	0.057	-0.00275
1.09	2.31	0.057	-0.00201
1.10	2.29	0.056	0.00177
1.11	2.26	0.055	0.00426
1.12	4.28	0.061	0.06074
1.13	5.27	0.065	0.02274
1.14	4.03	0.083	0.10824
1.15	3.03	0.087	0.07371
1.16	2.98	0.091	0.07012
1.17	2.93	0.095	0.06669
1.18	2.88	0.097	0.12876
1.19	3.05	0.105	0.55976
1.20	3.0967	0.0967	0.36333
1.21	3.1433	0.0883	0.16421
1.22	3.19	0.08	0.08428
1.23	2.92	0.0763	0.04656
1.24	2.24	0.0727	0.04365
1.25	2.03	0.0725	0.04222
1.26	1.86	0.0722	0.04181
1.27	1.78	0.072	0.04463
1.28	1.72	0.069	0.04784
1.29	1.68	0.068	0.05482
1.30	1.65	0.053	0.05749
1.31	1.64	0.046	0.0586
1.32	1.65	0.043	0.05917
1.33	1.69	0.043	0.06229
1.34	1.66	0.041	0.06164
1.35	1.66	0.041	0.06255
1.36	1.66	0.042	0.06282
1.37	1.64	0.043	0.06668
1.38	1.66	0.041	0.06885
1.39	1.65	0.038	0.06928
1.40	1.67	0.031	0.07262
1.41	1.68	0.027	0.07332
1.42	1.68	0.025	0.07362
1.43	1.67	0.022	0.07414
1.44	1.71	0.0213	0.07527
1.45	1.91	0.0207	0.07814
1.46	2.74	0.02	0.10844
1.47	3.85	0.015	0.14642
1.48	4.16	0.0143	0.1357
1.49	4.24	0.0137	0.1311
