0	0.78	0	0.001
0.01	1.07	0	0.001
0.02	1.22	0	0.003
0.03	1.41	0	0.001
0.04	1.58	0	0.003
0.05	1.78	0	0.003
0.06	2.19	0.017	0.003
0.07	2.41	0.034	0.003
0.08	2.71	0.035	0.003
0.09	2.88	0.035	0.002
0.1	3.03	0.035	0.002
0.11	3.16	0.035	0.001
0.12	3.28	0.034	0.001
0.13	3.3	0.033	0.001
0.14	3.32	0.033	0
0.15	3.3	0.033	0
0.16	3.3	0.032	0
0.17	3.24	0.032	0
0.18	3.18	0.032	0
0.19	3.12	0.032	0
0.2	3.11	0.032	0
0.21	3.11	0.032	0
0.22	3.05	0.033	0
0.23	3.01	0.033	0
0.24	2.9	0.033	0
0.25	2.86	0.033	-0.001
0.26	2.74	0.034	0
0.27	2.7	0.034	0
0.28	2.75	0.034	0.002
0.29	2.81	0.034	0.002
0.3	2.81	0.034	0.001
0.31	2.88	0.033	0.001
0.32	3.03	0.033	0.001
0.33	3.06	0.033	0.001
0.34	3.14	0.034	0.001
0.35	3.14	0.034	0.001
0.36	3.07	0.035	0.001
0.37	3	0.036	0
0.38	2.94	0.037	0
0.39	2.79	0.039	0
0.4	2.74	0.041	0
0.41	2.69	0.046	0
0.42	2.68	0.049	0
0.43	2.68	0.053	0
0.44	2.68	0.058	0
0.45	2.71	0.063	0
0.46	2.75	0.074	0
0.47	2.82	0.078	0
0.48	2.83	0.085	0
0.49	2.83	0.092	-0.001
0.5	2.9	0.098	-0.001
0.51	3	0.11	-0.001
0.52	3.03	0.114	-0.001
0.53	2.95	0.118	-0.001
0.54	2.89	0.123	0
0.55	2.84	0.125	0
0.56	2.86	0.127	0.001
0.57	2.87	0.124	0.001
0.58	2.89	0.123	0.001
0.59	2.85	0.122	0.001
0.6	2.71	0.122	0.001
0.61	2.62	0.123	0
0.62	2.6	0.124	0
0.63	2.57	0.126	0.003
0.64	2.45	0.128	0.006
0.65	2.4	0.13	0.004
0.66	2.35	0.133	0.003
0.67	2.36	0.14	0.002
0.68	2.38	0.142	0.002
0.69	2.45	0.145	0.002
0.7	2.55	0.146	0.002
0.71	2.61	0.146	0.002
0.72	2.65	0.146	0.002
0.73	2.68	0.148	0.001
