0	-0.01	0	-0.001
0.01	0	0	-0.001
0.02	0.04	0	0
0.03	0.1	0	-0.001
0.04	0.15	0	-0.001
0.05	0.17	0	-0.001
0.06	0.18	0	-0.001
0.07	0.17	0	-0.001
0.08	0.17	0	-0.001
0.09	0.16	0	-0.001
0.1	0.14	0	0
0.11	0.11	0	0
0.12	0.11	0	0
0.13	0.1	0	0
0.14	0.1	0	0
0.15	0.09	0	-0.001
0.16	0.06	0	-0.001
0.17	0.06	0	-0.001
0.18	0.04	0	-0.001
0.19	0.04	0	-0.001
0.2	0.04	0	-0.001
0.21	0.03	0	-0.001
0.22	0.01	0	0
0.23	0.01	0	-0.001
0.24	-0.01	0	-0.001
0.25	-0.01	0	-0.001
0.26	-0.01	0	-0.001
0.27	-0.01	0	-0.001
0.28	-0.02	0	-0.001
0.29	-0.02	0	-0.001
0.3	-0.02	0	-0.001
0.31	-0.02	0	-0.001
0.32	-0.02	0	-0.001
0.33	-0.02	0	-0.001
0.34	-0.02	0	-0.001
0.35	-0.02	0	-0.001
0.36	-0.01	0	-0.001
0.37	0	0	-0.001
0.38	0.01	0	-0.001
0.39	0.03	0	-0.001
0.4	0.05	0	0
0.41	0.07	0	0
0.42	0.07	0	0
0.43	0.08	0	0
0.44	0.08	0	-0.001
0.45	0.09	0	-0.001
0.46	0.09	0	0
0.47	0.1	0	0
0.48	0.1	0	0
0.49	0.1	0	0
0.5	0.11	0	-0.001
0.51	0.11	0	-0.001
0.52	0.11	0	-0.001
0.53	0.11	0	-0.001
0.54	0.11	0	-0.001
0.55	0.11	0	-0.001
0.56	0.11	0	-0.001
0.57	0.11	0	-0.001
0.58	0.1	0	-0.001
0.59	0.1	0	-0.001
0.6	0.09	0	-0.001
0.61	0.09	0	-0.001
0.62	0.09	0	-0.001
0.63	0.08	0	-0.001
0.64	0.08	0	-0.001
0.65	0.07	0	-0.001
0.66	0.07	0	-0.001
0.67	0.07	0	-0.001
0.68	0.06	0	-0.001
0.69	0.06	0	-0.001
0.7	0.06	0	-0.001
0.71	0.06	0	-0.001
0.72	0.06	0	-0.001
0.73	0.05	0	-0.001
0.74	0.05	0	-0.001
0.75	0.04	0	-0.001
0.76	0.03	0	-0.001
0.77	0.02	0	-0.001
0.78	0.02	0	-0.001
0.79	0.01	0	-0.001
0.8	0.01	0	-0.001
0.81	0.01	0	0
0.82	0.01	0	0.001
0.83	0	0	0.002
0.84	0	0	0.003
0.85	0	0	0.003
0.86	0	0	0.004
0.87	0	0	0.004
0.88	0	0	0.004
0.89	0	0	0.005
0.9	0	0	0.005
0.91	0	0	0.005
0.92	0	0	0.006
0.93	0	0	0.006
0.94	0	0	0.007
0.95	0	0	0.007
0.96	0.01	0	0.007
0.97	0.01	0	0.006
0.98	0.01	0	0.006
0.99	0.01	0	0.005
1	0.01	0	0.005
1.01	0.02	0	0.005
1.02	0.02	0	0.005
1.03	0.02	0	0.005
1.04	0.02	0	0.006
1.05	0.03	0	0.005
1.06	0.04	0	0.006
1.07	0.05	0	0.004
1.08	0.06	0	0.004
1.09	0.06	0	0.003
1.1	0.07	0	0.003
1.11	0.08	0	0.001
1.12	0.08	0	-0.001
1.13	0.08	0	-0.002
1.14	0.1	0	-0.002
1.15	0.1	0	-0.002
1.16	0.1	0	-0.002
1.17	0.11	0	-0.002
1.18	0.13	0	-0.002
1.19	0.14	0	-0.001
1.2	0.15	0	-0.001
1.21	0.16	0	-0.001
1.22	0.18	0	-0.001
1.23	0.2	0.001	-0.001
1.24	0.23	0.001	0
1.25	0.3	0.004	0
1.26	0.4	0.006	0
1.27	0.83	0.012	0
1.28	1.29	0.018	0
1.29	2.02	0.021	0
1.3	2.66	0.022	0
1.31	2.45	0.02	0
1.32	3.24	0.019	0.001
1.33	3.98	0.018	0.001
1.34	4.26	0.016	0.001
1.35	4.68	0.017	0.001
1.36	5.41	0.017	0
1.37	6.29	0.02	0
1.38	7.23	0.022	0
1.39	8.09	0.025	0
1.4	8.89	0.027	0
1.41	9.54	0.029	0
1.42	10.48	0.032	0
1.43	11.18	0.033	0
1.44	11.84	0.036	0
1.45	12.11	0.038	0
1.46	12.62	0.041	0
1.47	13.08	0.044	0
1.48	13.49	0.04	0
1.49	13.83	0.04	0
1.5	14.18	0.041	0
1.51	14.5	0.042	0
1.52	14.63	0.047	0
1.53	14.93	0.049	0
1.54	15.18	0.052	0
1.55	15.43	0.056	0
1.56	15.34	0.057	0
1.57	15.39	0.06	0
1.58	15.44	0.061	0
1.59	15.57	0.063	0
1.6	15.58	0.067	0
1.61	15.6	0.069	0
1.62	15.6	0.07	0
1.63	15.67	0.071	0
1.64	15.71	0.073	0
1.65	15.74	0.074	0
1.66	15.73	0.075	0
1.67	15.65	0.076	0
1.68	15.6	0.078	0
1.69	15.52	0.079	0
1.7	15.39	0.08	0
1.71	15.33	0.081	0
1.72	15.31	0.083	0
1.73	15.28	0.083	0
1.74	15.23	0.084	0
1.75	15.19	0.085	0
1.76	15.14	0.085	0
1.77	15.06	0.085	0
1.78	14.92	0.085	0
1.79	14.84	0.085	0
1.8	14.76	0.085	0
1.81	14.69	0.085	0
1.82	14.49	0.084	0
1.83	14.37	0.084	0
1.84	14.25	0.083	0
1.85	14.12	0.083	0
1.86	13.89	0.082	0
1.87	13.78	0.082	0
1.88	13.7	0.081	0
1.89	13.61	0.081	0
1.9	13.45	0.081	0
1.91	13.39	0.081	0
1.92	13.29	0.081	0
1.93	13.21	0.081	0
1.94	12.89	0.081	0
1.95	12.7	0.08	0
1.96	12.4	0.079	0
1.97	12.07	0.078	-0.001
1.98	11.16	0.078	-0.001
1.99	10.68	0.077	-0.001
2	10.32	0.074	-0.001
2.01	10	0.072	-0.001
2.02	9.35	0.07	-0.001
2.03	8.96	0.068	-0.001
2.04	8.48	0.064	-0.001
2.05	7.84	0.062	-0.001
2.06	7.21	0.06	-0.001
2.07	6.41	0.058	-0.001
2.08	6.05	0.053	-0.001
2.09	5.62	0.051	-0.001
2.1	5.17	0.048	-0.001
2.11	4.48	0.045	-0.002
2.12	4.18	0.043	-0.002
2.13	3.78	0.04	-0.002
2.14	3.43	0.038	-0.002
2.15	2.89	0.036	-0.002
2.16	2.66	0.034	-0.002
2.17	2.41	0.032	-0.002
2.18	2.19	0.03	-0.001
2.19	1.96	0.028	0.001
2.2	1.79	0.024	0
2.21	1.65	0.022	0.001
2.22	1.59	0.02	0.001
2.23	1.52	0.019	0.001
2.24	1.46	0.017	0.001
2.25	1.36	0.016	0.001
2.26	1.28	0.015	0.001
2.27	1.19	0.015	0.001
2.28	1.1	0.014	0.001
2.29	1.01	0.014	0.001
2.3	0.93	0.014	0.001
2.31	0.85	0.013	0.001
2.32	0.81	0.012	0.001
2.33	0.78	0.011	0.001
2.34	0.72	0.011	0.001
2.35	0.64	0.011	0.002
2.36	0.59	0.01	0.002
2.37	0.57	0.01	0.003
2.38	0.53	0.009	0.003
2.39	0.53	0.009	0.004
2.4	0.52	0.009	0.005
2.41	0.52	0.009	0.005
2.42	0.51	0.009	0.005
2.43	0.48	0.009	0.006
2.44	0.44	0.009	0.006
2.45	0.4	0.009	0.006
2.46	0.37	0.01	0.007
2.47	0.35	0.01	0.007
2.48	0.32	0.01	0.007
2.49	0.3	0.009	0.007
2.5	0.29	0.009	0.007
2.51	0.28	0.009	0.008
2.52	0.27	0.01	0.007
2.53	0.27	0.011	0.005
2.54	0.28	0.013	0.004
2.55	0.31	0.014	0.003
2.56	0.38	0.016	0.003
2.57	0.45	0.017	0.003
2.58	0.47	0.018	0.004
2.59	0.48	0.019	0.005
2.6	0.46	0.019	0.003
2.61	0.43	0.02	0.008
2.62	0.37	0.02	0.013
2.63	0.35	0.02	0.012
2.64	0.33	0.02	0.014
2.65	0.32	0.019	0.013
2.66	0.28	0.019	0.023
2.67	0.28	0.017	0.034
2.68	0.26	0.016	0.038
2.69	0.25	0.015	0.049
2.7	0.25	0.014	0.051
2.71	0.25	0.013	0.05
2.72	0.25	0.012	0.051
2.73	0.26	0.011	0.052
2.74	0.28	0.011	0.053
2.75	0.3	0.011	0.057
2.76	0.32	0.011	0.05
2.77	0.33	0.011	0.051
2.78	0.35	0.011	0.052
2.79	0.37	0.011	0.052
2.8	0.4	0.011	0.049
2.81	0.43	0.012	0.041
2.82	0.43	0.012	0.042
2.83	0.43	0.013	0.036
2.84	0.43	0.012	0.037
2.85	0.45	0.013	0.039
2.86	0.45	0.014	0.038
2.87	0.46	0.015	0.036
2.88	0.48	0.016	0.036
2.89	0.51	0.019	0.037
2.9	0.57	0.02	0.038
2.91	0.65	0.021	0.04
2.92	0.81	0.023	0.041
2.93	0.88	0.024	0.038
2.94	0.92	0.025	0.034
2.95	0.95	0.025	0.031
2.96	0.99	0.026	0.02
2.97	0.99	0.029	0.018
2.98	1.01	0.031	0.018
