Vs30	standDev	lowerBound	upperBound
181.34599079489985 0.05518942995581365 171.6087760062518 191.63570268798978
180.90897240660072 0.052156463833939445 171.7152404496192 190.5949420186414
177.85279072430174 0.04595370708639012 169.8647415862291 186.21648538148796
174.98729110164604 0.054933496102480696 165.63388704109818 184.86888519071235
172.58647378038242 0.047621094446052795 164.56034036814884 181.00406735492996
186.1431524078868 0.05294690078710283 176.54381929305174 196.26443637106402
189.81632169322148 0.047061780053505906 181.0901722783324 198.96295601158698
180.37692263199958 0.04208465659723025 172.94333881017073 188.13002248038546
183.63692962940948 0.045820335541854273 175.41248616229967 192.24698686794196
192.1239795833407 0.044494965730864346 183.76282377353365 200.865565585938
193.444327528816 0.03824927530833014 186.18494036049478 200.98675961987672
203.5782124896552 0.04764665046670764 194.10584773123688 213.512828618474
185.33348514593112 0.055154607115310894 175.38827273788152 195.8426306396839
177.7295171151427 0.04813236942409306 169.37758582596797 186.49327831627957
171.49813022751343 0.04993782533878999 163.14421083997763 180.27981820563625
184.23450502664255 0.04968338636315386 175.30477728704452 193.6190979372722
178.51660998874135 0.048253269130479205 170.10712419513092 187.3418305826876
153.85947766051385 0.04403818728769299 147.23081358917628 160.7865791737123
175.45522317320055 0.05394280635708642 166.24141936821334 185.17969502276674
161.89129742150826 0.04535261705481035 154.7131085654217 169.40253107083464
178.49938604084042 0.054973579503759314 168.9514815294864 188.58686842231825
185.8311424996552 0.042075068230988354 178.17449108628486 193.81682143266906
211.47735342839653 0.04316734580795233 202.54266808763276 220.8061710420893
201.606941860681 0.04119611867056006 193.47026874475324 210.08581458084242
198.610417940454 0.03712678934332356 191.37185455088007 206.1227770774111
186.4240254119152 0.05251378326987466 176.8868039653535 196.47546607032152
190.42456403138237 0.03810425860656716 183.30507992808202 197.8205655880834
200.4644347070982 0.058358907442355695 189.10037156269755 212.51142581236283
186.81323176048284 0.04753912937254958 178.14008368047112 195.9086514374517
178.90103475227411 0.049255536123170254 170.3026653310418 187.93352513432814
186.05887171099502 0.04575139860722736 177.73821039662135 194.76905762198766
195.7031118920273 0.04588148594740985 186.9268361323825 204.89143665331883
176.48381565967836 0.03805275277890837 169.8942905610817 183.32892227829907
158.32332618947635 0.06460992724225913 148.4175200072759 168.89027396813046
175.13162400483048 0.05631917769823064 165.54095901325806 185.277927042291
199.42044313444393 0.04359505046105854 190.9134769317187 208.30647358730698
190.57434859991756 0.04135877301473826 182.85319664474935 198.62153361662772
188.52267497748647 0.048915487822244946 179.52290486440828 197.97361794869906
183.46831818828684 0.052782895375642944 174.03546569668526 193.41243834462625
174.0005855074978 0.05407856543893568 164.84078996214154 183.6693682668318
182.34843734010238 0.05213582044446395 173.08512529546365 192.1075109349603
202.90475134442633 0.042462660313568414 194.46924038228516 211.70617027768154
192.0587895751834 0.04641815808345925 183.3475189727579 201.18395307309976
164.03084403702476 0.05536478653650355 155.19613389998435 173.36847973827935
189.56268469534305 0.05272543575286218 179.8268285177849 199.82564184160188
187.64377544947408 0.04406320195847381 179.55510491865036 196.09682766126355
194.63949784864414 0.04825720509047986 185.4697717945541 204.26258012943077
189.71874308967637 0.042591074472248386 181.808075679189 197.97361225602944
195.57653562745057 0.04333256316956987 187.28269742220635 204.23766751823837
187.0260999857622 0.04936480385649638 178.0177697517102 196.4902836647759
212.22867011209433 0.041457281491517374 203.61013134778702 221.21201985088615
193.2101162930659 0.047870192983083565 184.1789960185187 202.6840728039727
198.19108639383896 0.045649841359776275 189.34709395255967 207.4481625570211
190.87396265426085 0.05373642937877347 180.88779093876423 201.4114354001577
191.9075771370483 0.051018287192159326 182.36234234120334 201.9524299249529
183.8776441445188 0.05145850661374537 174.65490442797545 193.58739525165362
191.19691607183083 0.05241677672281109 181.4331188177429 201.4861506740731
175.73540189655657 0.0535546091621809 166.5715349220956 185.40341538059312
193.48980701579416 0.050756157186774335 183.91407723127023 203.56410984207022
195.79576917936583 0.04935264626061805 186.3673033651391 205.70122836101746
199.51396853179247 0.06286988268148822 187.3567154302085 212.46008475278276
189.38200000237927 0.04981688343955034 180.17872156015298 199.05536910432247
190.0328741469116 0.05107493948669004 180.57065462256605 199.99093059732945
195.36062154373278 0.04551045332274687 186.66895213467527 204.45699198235332
158.26789382092542 0.057675419402259204 149.39797349971045 167.66443096740045
197.3190250159307 0.05444414215869792 186.86336719116468 208.3597134017524
187.48848188549428 0.046967248141577 178.88625652170495 196.50436832447338
189.25784235903862 0.0456154888504128 180.8186945654687 198.0908610167515
192.74970946523783 0.04818246904864302 183.68274106763585 202.26424259018026
192.05237608854415 0.04335461329724237 183.90393220049904 200.5618624893954
196.99891685390864 0.045267511167695756 188.2800946707337 206.12148782632644
199.3699612887678 0.04688322925202044 190.23858052809655 208.9396449129533
201.4234389437445 0.049232286697618526 191.74705217822486 211.5881380967154
207.42562043415197 0.04246074915865073 198.80253994267474 216.42272792339242
185.26098347690876 0.04696147220134004 176.76197971929176 194.1686331717726
183.10716999983595 0.043610247108129385 175.29343878527698 191.26919945029266
202.21932421797197 0.048239388754327504 192.69593555030286 212.21337632468294
208.58018433163292 0.04495038484852291 199.41202459369296 218.1698590366451
205.47056939312426 0.03904568819700228 197.60243751720967 213.65199446518875
152.16044182926433 0.051325050230897354 144.54782942668953 160.17397251488552
183.3378793780188 0.04675027875271681 174.96404700057164 192.11248591385822
181.43847456025816 0.04018937108177395 174.29116138226857 188.8788839874158
179.27611946771566 0.048277972766703266 170.82663492808427 188.1435352568593
174.98817082609844 0.04856795543916507 166.6924371865146 183.69675580903336
212.2286703595087 0.0384627943860682 204.22075329185338 220.55059437664775
188.68507256421165 0.05314644083662795 178.91894851461666 198.98427139288358
194.09870789402868 0.03988393620005301 186.50963445842746 201.99658058162666
195.93954312052708 0.04931134188612053 186.51185752701915 205.84377351300142
194.8144461194205 0.0467168290247067 185.92264835527666 204.13149636451735
187.07332098577427 0.04944664994043232 178.04814315754436 196.55598089377568
200.27296733926735 0.04513517427515312 191.43457367681293 209.51942314552437
200.60884649714143 0.06404195439392145 188.16420648356763 213.87653924726723
213.3175953013415 0.048823986514543394 203.15274335431047 223.9910508409161
190.7392756738644 0.05274234873621232 180.9399300408306 201.06933431653636
205.5422376489887 0.09745333744671678 186.45654539550978 226.58154138884285
202.58554783953312 0.05188105536347885 192.3431853989595 213.37332075642013
196.11349964674608 0.049903308386196166 186.56696999510228 206.14851999099253
194.12560426045468 0.04809051069193495 185.01092613269162 203.6893226644291
190.6722689183831 0.043310017078661944 182.59052321089766 199.11172548912634
167.0618182427123 0.053175712637724235 158.41025214149656 176.18588909025507
163.34379791008138 0.05162349635845858 155.1253768515531 171.9976244842392
182.12698125140312 0.045058600636872524 174.1027326202495 190.52106075841675
179.1288811004003 0.041280737412229526 171.8848568111603 186.6782021381534
190.70369201352344 0.04653275622341034 182.03302315392637 199.7873655970446
199.11058387876966 0.05359643711190285 188.7199048952484 210.07336048918685
167.24576863386778 0.05779619362641206 157.85362907791287 177.1967314867833
155.69980530171625 0.054198604018245895 147.48570035732735 164.37138863129076
191.09988290604088 0.05210910910298056 181.39684216648286 201.3219459089915
168.5507060793261 0.05791825191041635 159.06586773151216 178.60110987349967
179.4108525002803 0.04519160719117942 171.48346259113256 187.70471221253362
168.5668023739835 0.056656561142713474 159.28189601430284 178.39294718112913
176.18144667018825 0.048499227611840355 167.84067785797657 184.9367063273285
163.19052172599592 0.04853316366491516 155.45949253540957 171.3060164218461
185.27972660584123 0.045351017352327286 177.06478834707892 193.8757977325512
164.3821678381571 0.048169139380818404 156.65169994717692 172.49411983581217
173.20721764390575 0.05152963599050238 164.5079720890366 182.36648268757475
167.50003394556174 0.04876881826407968 159.52724707008915 175.87128147104335
178.53590786188514 0.052593850735810084 169.3886696410787 188.1771104502343
182.49504732925334 0.044286937707854516 174.5892543325681 190.75883236356634
187.16573524866305 0.048314320204915565 178.3379220259424 196.43052948703038
173.9437610591382 0.05137507799452891 165.23305909801564 183.1136709358542
179.21932023400106 0.05484010079975119 169.6555504458953 189.32221587044782
183.59767226483365 0.04508982261322698 175.50314749625213 192.06553125655526
183.09828389111394 0.04593756836537378 174.87746186612188 191.70555888749183
165.64251895694838 0.05093624782754076 157.41658802762868 174.29830254983912
195.05948385690337 0.052427241423512516 185.09650098854073 205.5587330895958
194.70502968419666 0.04255183410847724 186.59377186582304 203.1688850343007
174.56968746547312 0.04872481808876796 166.26770979340546 183.2861944129675
186.02095655089704 0.04241363063713727 178.29610980187493 194.08048955506055
163.2981945448887 0.05543077702784744 154.49274956029691 172.60551331706836
155.7965776718809 0.050165560728829765 148.1737551322513 163.8115575366645
152.6076671819532 0.05244602916632622 144.81025975138368 160.82493134603516
146.7644267191369 0.0494356431449355 139.68545136662289 154.20215018429417
161.01053182226116 0.05999014387804071 151.63550293438877 170.96518200559294
164.40329457308846 0.054893729992127833 155.6218136406986 173.68029991534019
164.42071051211965 0.0584536938061034 155.08521766597457 174.31816166732906
162.08734586352622 0.047923320300095315 154.50277257227006 170.04424743765213
164.25253048993937 0.05976469728020128 154.72361037024388 174.36830557268982
169.60845989846692 0.045873880623738164 162.0036268535794 177.57028177603576
181.71904968510924 0.06130695419101404 170.91303452890276 193.2082775867802
169.13362328001736 0.05937162698383644 159.38416909274045 179.47944696553773
172.77517274411963 0.042464940693621375 165.59188367151447 180.27006912957467
180.3979710203 0.04141563591212416 173.07927465450013 188.02614012107446
191.71579290167205 0.04925612415615594 182.5014112596831 201.39540288605116
158.3680771411937 0.04964761283060376 150.6974693775119 166.42912426465557
190.3796619361914 0.04823386451700087 181.4148567045243 199.78747241176006
174.1872102195686 0.045848866266632024 166.38123895433387 182.35940779599449
180.29005877500686 0.054818804810755226 170.67278524025585 190.44925790212454
189.9867017507988 0.04894868658400378 180.91103522580596 199.51766235318203
162.61485708710188 0.044472705763170625 155.54138834207762 170.01000201503888
166.8592385331918 0.05157889499270124 158.47101072629616 175.69147414579197
162.6922431507583 0.050752866401644746 154.64118083674776 171.16246680351023
172.44010773459226 0.04962809517010382 164.09111937447832 181.21389426113382
192.0309046664707 0.04545308702860353 183.49790193834355 200.9607083105161
182.54556258172045 0.05145530056897364 173.39019189422683 192.18435630202654
173.84233366515156 0.045696222514044586 166.07716629734387 181.9705721618471
173.10272314352892 0.04596913538548523 165.32546699961455 181.2458377013088
169.5788452371723 0.04650426999619192 161.87326468608478 177.65123108958255
182.94095544239394 0.042888785630841635 175.26071535408286 190.95775747897133
176.1136720451652 0.0435386786525103 168.6104410857557 183.95079973402824
203.0943454174578 0.15857068500578014 173.3131271229756 237.9930119850549
194.49676506894977 0.04725666892059838 185.5192892772218 203.9086704658421
190.58569606275793 0.044767777970272385 182.24176114757807 199.31165784944267
188.68225602867656 0.04485169801756325 180.4065142899315 197.3376287446953
160.94644048131258 0.04239407363017653 154.2658739754108 167.916312506897
189.57554219320883 0.050751285292264706 180.1944056268962 199.44507196445832
191.60744789589492 0.0453551538266051 183.1111934982144 200.49792362658664
191.38456749279393 0.049476108941492174 182.1460316801252 201.09168636035935
197.48841657284243 0.03500817120162114 190.69432648271132 204.52456766711683
190.6877459433933 0.045147650996176264 182.27009059094883 199.49414813522762
152.31426882267814 0.051924524238849336 144.60724615553403 160.43204682865212
