Vs30	standDev	lowerBound	upperBound
191.13090051527578 0.05578951804455029 180.7597891852733 202.0970554150019
184.36043951587504 0.0876647902090524 168.88668070562173 201.25193719527712
187.35999516850254 0.06948295003116252 174.78365011420198 200.84125584174973
171.95031841909216 0.062288445970798176 161.56655171762276 183.0014423783868
205.2586048218979 0.07529746120083125 190.37069731703912 221.31081856189175
194.39515927343388 0.06074345900266542 182.93840872685712 206.5694033961271
211.07101107829743 0.036513258981292415 203.5031254559996 218.92033165479472
172.23618024555117 0.05158949796781472 163.57591228590704 181.35495239499159
164.6215951834545 0.08132326916374089 151.7639280248875 178.56858315041154
148.63044174242907 0.06911739411546304 138.70447270532713 159.2667329443745
150.73696261171216 0.07990254187149669 139.16131593209175 163.27548891886343
170.50317297564092 0.07648775242665731 157.9480456499032 184.05629442987112
168.37542259994547 0.07287002041578403 156.54227858282584 181.10304252860487
186.99868326322888 0.05734959058398183 176.57610705415635 198.03646215541752
182.62544663068968 0.06434925508302979 171.2437637808846 194.76361077729288
187.00981919997412 0.06061334163037205 176.01122702816764 198.69569156296046
192.58859469965273 0.062339875236440634 180.9492137401706 204.9766674402136
171.10664431063495 0.0861063753021271 156.98976902050995 186.49294097261304
187.81515730028073 0.07998024482508055 173.37866689512649 203.45371171336822
208.0351617811862 0.08377620057230645 191.31684191734985 226.21442055802368
211.66756132741637 0.05492005123391593 200.35622069225246 223.617496694117
181.5811800331278 0.07494595207497583 168.4698622160076 195.71289789474434
186.99243363108616 0.0961596488984948 169.84877889584754 205.86647995107268
194.4979029178845 0.0893073317802973 177.8808687083434 212.6672447360297
192.26679689448 0.07829828693919795 177.78690811012595 207.92600299435537
184.78389664166195 0.07594072301501444 171.27086223811895 199.36309079009746
169.71364030992282 0.08070877063001944 156.5544350569972 183.97894442760162
144.3084012762796 0.07569896884709774 133.78763322971278 155.65649960455957
163.77521723217833 0.05878260492792516 154.42557361479558 173.69093182942424
180.81339975647887 0.07189549066992058 168.27003972028209 194.29177996179908
161.23819944164484 0.25247353141190776 125.26221245329299 207.5466850697494
160.94046199613192 0.19714598048161414 132.14350813119864 196.01290047341365
189.73468558550223 0.3147042599599864 138.50721867715686 259.9088427162716
169.08238336363135 0.26162053203601204 130.16014014635806 219.64368148174518
192.6792695650022 0.04873849186398701 183.5135485755295 202.30277932216524
184.96041080333947 0.044335558968630874 176.93921359129686 193.34523348544374
207.84485865408362 0.06335101119576302 195.08608415384333 221.43806646336316
201.4757813434284 0.057405534891330705 190.2356653330654 213.38002207354475
203.57709497542075 0.055796418615696446 192.52930186247423 215.25883695477742
199.02484108194682 0.07527881686562718 184.59252524637233 214.58554356318723
215.02862750449884 0.07720278120906078 199.05245625078408 232.28706400997442
185.85901515591073 0.06476588003514622 174.20321555482013 198.29469510483574
196.29301015774243 0.05176856321889791 186.38975335536568 206.72244661070758
184.68977444911943 0.0915872873258159 168.526032822346 202.40381984203282
190.65826709494186 0.0622273599040094 179.1557050130295 202.89934283143552
190.8290539216444 0.05202079111385705 181.1557630508856 201.0188757307209
177.88159827572244 0.09439628494399763 161.8583978731477 195.49101820422052
192.90059309169044 0.09073597178246177 176.1681651624404 211.22226470835344
217.60629892593346 0.07293000135397734 202.30115641181894 234.06935566818262
201.35301262940828 0.07110434449718488 187.53308906255134 216.19137133402393
189.30828220019626 0.06561857914109484 177.2849331108569 202.14704702051424
195.86856335913268 0.06314779875853656 183.88232967837558 208.63611081865793
180.6846461390619 0.06707926096160795 168.96202140144368 193.22058933487082
177.4488540340869 0.09257280259479317 161.75933083901603 194.66015119305771
215.3400821717316 0.07020186779245087 200.74123451465746 231.00062676132544
188.26412011552148 0.07324767469086992 174.96714202372505 202.5716286665153
186.17056364313942 0.09540933620644669 169.2291859591374 204.80792701782087
152.0157844422637 0.06718561719982306 142.13804642294002 162.57996575269667
172.00413172114173 0.057944885119525134 162.32063589348132 182.26531190130711
190.95023535912867 0.09596175168951107 173.47805279915326 210.1821630769687
196.99999532143164 0.051123678366894826 187.18174188513888 207.33324610505343
185.0909164293865 0.0968714327412503 168.00197105064584 203.91812745067475
185.75546705475972 0.07576692328869367 172.20130876105398 200.37648836113712
182.42259132537768 0.08364863509695265 167.78397532677815 198.3383798187705
194.4007725414034 0.08633087358136808 178.32201562260113 211.92930235084557
187.97685551374244 0.08171749074744993 173.2267371126593 203.9829347236033
184.03573753426897 0.08437199422635194 169.1452765566438 200.23705881281367
200.23512339195872 0.07955679741234432 184.92225538664377 216.81600495279704
192.18528733574502 0.08199265344819447 177.0562168443139 208.60710415381865
190.90909438117177 0.09350638814446993 173.86705943389765 209.62154899327334
199.65300039193025 0.10536998201305664 179.68599937318623 221.8387670967781
198.65664932728578 0.08446037995414026 182.56706305603103 216.16420651863288
200.20118947676255 0.08480280295846193 183.9235174838554 217.91947444365724
199.9483862644367 0.09527934955842908 181.77686437943504 219.93644409170122
190.87003554022868 0.08515734247927706 175.2888898094334 207.83616409879033
198.3523262817657 0.09224995061894678 180.87296326620907 217.52087559643715
200.26850967564332 0.08399470083611776 184.13410316157902 217.8166633940083
201.67315057995273 0.09695705896243752 183.03753873773024 222.2061110815209
198.1705064863078 0.07970075779770208 182.98918380343963 214.61131649848681
192.83756811346802 0.09796304052651744 174.8424316974497 212.6848003364783
