Vs30	standDev	lowerBound	upperBound
201.64566764998185 0.4483275611632814 128.79016800895445 315.71490208149925
205.29439317241338 0.38143770152055356 140.19121493932036 300.6307341460134
182.03280050803212 0.446709032774973 116.45184741296427 284.5462841245411
204.86334554141825 0.3139620024842102 149.66225877640565 280.4246754629296
228.50574449192032 0.451679139058006 145.45724737624386 358.9705993180682
179.63888228776833 0.40507666319950714 119.80578376770045 269.35367404439677
199.20318067996485 0.43286249238937236 129.2130793911758 307.10441528045993
184.00411575100017 0.4953584859995335 112.12335392651775 301.9666592875614
224.5967756426035 0.28737302850584495 168.49964748218247 299.3698347908296
232.7621976820447 0.4174164620574082 153.33128768231833 353.3410661888217
234.80173135145537 0.32377155916724004 169.85920745821838 324.5738271750873
243.80292927748403 0.4020978495002668 163.0835070091305 364.47504357969217
247.0010716415731 0.41029132655890016 163.8745750080524 372.2940510392641
221.9907225413378 0.40035177036185643 148.75249542967626 331.2877592545841
168.58173999876973 0.3839978058294105 114.82657311058657 247.50197006787258
176.76011763061416 0.4023487173981095 118.20788696596178 264.31518223302106
178.37555307795336 0.3771415572813515 122.33334064539655 260.0913027307497
212.07468078326394 0.3513994556719532 149.23750419989955 301.3697560170909
155.76735001842732 0.36911859453403173 107.6887318689387 225.31110647020003
152.70439352306047 0.43516176195305717 98.82417115108997 235.96081332768665
170.21616963570995 0.4329772564586936 110.39799350486825 262.44629531400994
161.2320087107924 0.3884412840098523 109.33352705452604 237.76568206706264
178.61809480001833 0.3520711286347523 125.60962073954873 253.99665727947766
166.3322071857462 0.3791481577327429 113.84511439051654 243.0179221602738
178.50088306387252 0.40289513069377786 119.30681085798861 267.06409320175715
160.6263588501263 0.4489404388308587 102.52846594409932 251.645500787232
155.05715026998627 0.492895709424793 94.71743121144726 253.83627429861482
149.16109914273767 0.3977935170279096 100.20653510568006 222.0317614415595
178.65350629887817 0.439583056670371 115.10734804780333 277.2809542934512
157.71229333824945 0.3271999862167816 113.70102988898475 218.75938585864768
181.17692666959448 0.3082963878888804 133.110240568936 246.6007019230046
156.17145032511962 0.3652270863816615 108.38908129924295 225.01825464611298
166.87608861671222 0.37700924761270166 114.46193302657956 243.2916185815788
207.07760129072145 0.4861342091324161 127.35257223082284 336.7119501803091
191.0262113619871 0.3076865572714226 140.43209939382677 259.8480944515359
168.25906855488344 0.33681964732039393 120.14330264785987 235.6445471949183
184.15225649447558 0.3072046655079713 135.44399459770105 250.3769448969183
192.2830224495833 0.3039899623843872 141.87954167354332 260.5926145956912
195.03924282273854 0.3548810058154858 136.7726116279116 278.1280973441922
197.85883518056812 0.3336564034490098 141.72625556566996 276.22347392697213
