# Cold Store (CS) LR1.5
# Vs Profile 1
# Depth (meters) | Vs (meters/second)
0.00	 256
0.68	 256
0.68	 196
1.7	 196
1.7	 201
2.7	 201
2.7	 205
4.1	 205
4.1	 207
10.0	 207
10.0	 215
13	 215
13	 222
21	 222
21	 284
33	 284
33	 317
62	 317
62	 357
94	 357
94	 1269
139	 1269
139	 1898
150	 1898
# Vs Profile 2
# Depth (meters) | Vs (meters/second)
0.00	 261
0.71	 261
0.71	 202
1.8	 202
1.8	 185
2.7	 185
2.7	 203
3.3	 203
3.3	 209
9.4	 209
9.4	 213
12	 213
12	 233
23	 233
23	 284
33	 284
33	 313
62	 313
62	 375
91	 375
91	 905
134	 905
134	 1619
150	 1619
# Vs Profile 3
# Depth (meters) | Vs (meters/second)
0.00	 249
0.66	 249
0.66	 202
1.7	 202
1.7	 193
2.3	 193
2.3	 203
3.9	 203
3.9	 207
8.8	 207
8.8	 211
16	 211
16	 217
22	 217
22	 281
29	 281
29	 317
62	 317
62	 353
93	 353
93	 1183
139	 1183
139	 1917
150	 1917
# Vs Profile 4
# Depth (meters) | Vs (meters/second)
0.00	 244
0.67	 244
0.67	 215
1.5	 215
1.5	 187
2.3	 187
2.3	 205
4.5	 205
4.5	 207
10.0	 207
10.0	 215
15	 215
15	 233
24	 233
24	 279
32	 279
32	 326
53	 326
53	 343
94	 343
94	 1533
135	 1533
135	 1753
150	 1753
# Vs Profile 5
# Depth (meters) | Vs (meters/second)
0.00	 254
0.66	 254
0.66	 204
1.9	 204
1.9	 199
2.7	 199
2.7	 203
3.5	 203
3.5	 207
9.4	 207
9.4	 209
15	 209
15	 231
23	 231
23	 279
27	 279
27	 320
62	 320
62	 346
92	 346
92	 1207
141	 1207
141	 1995
150	 1995
# Vs Profile 6
# Depth (meters) | Vs (meters/second)
0.00	 232
0.77	 232
0.77	 217
1.6	 217
1.6	 182
2.3	 182
2.3	 207
4.2	 207
4.2	 209
11	 209
11	 217
14	 217
14	 242
24	 242
24	 279
39	 279
39	 333
59	 333
59	 346
90	 346
90	 1183
144	 1183
144	 1367
150	 1367
# Vs Profile 7
# Depth (meters) | Vs (meters/second)
0.00	 249
0.66	 249
0.66	 210
1.8	 210
1.8	 182
2.7	 182
2.7	 207
3.4	 207
3.4	 209
8.9	 209
8.9	 217
14	 217
14	 228
21	 228
21	 284
32	 284
32	 310
51	 310
51	 343
93	 343
93	 1347
142	 1347
142	 1603
150	 1603
# Vs Profile 8
# Depth (meters) | Vs (meters/second)
0.00	 251
0.70	 251
0.70	 204
1.8	 204
1.8	 187
2.5	 187
2.5	 205
4.6	 205
4.6	 207
8.1	 207
8.1	 209
15	 209
15	 240
23	 240
23	 252
31	 252
31	 333
62	 333
62	 346
95	 346
95	 1473
138	 1473
138	 1736
150	 1736
# Vs Profile 9
# Depth (meters) | Vs (meters/second)
0.00	 239
0.62	 239
0.62	 221
1.7	 221
1.7	 173
2.5	 173
2.5	 207
5.4	 207
5.4	 209
8.3	 209
8.3	 211
14	 211
14	 224
19	 224
19	 270
31	 270
31	 313
62	 313
62	 360
89	 360
89	 764
126	 764
126	 2097
150	 2097
# Vs Profile 10
# Depth (meters) | Vs (meters/second)
0.00	 249
0.61	 249
0.61	 206
1.8	 206
1.8	 199
3.0	 199
3.0	 205
4.4	 205
4.4	 209
8.4	 209
8.4	 211
12	 211
12	 228
21	 228
21	 270
31	 270
31	 320
59	 320
59	 353
94	 353
94	 1269
126	 1269
126	 1771
150	 1771
# Vs Profile 11
# Depth (meters) | Vs (meters/second)
0.00	 254
0.67	 254
0.67	 198
1.7	 198
1.7	 203
2.7	 203
2.7	 205
4.1	 205
4.1	 209
9.8	 209
9.8	 215
12	 215
12	 222
21	 222
21	 284
34	 284
34	 317
63	 317
63	 357
94	 357
94	 1333
142	 1333
142	 1718
150	 1718
# Vs Profile 12
# Depth (meters) | Vs (meters/second)
0.00	 249
0.66	 249
0.66	 206
1.6	 206
1.6	 189
2.7	 189
2.7	 203
3.6	 203
3.6	 209
9.8	 209
9.8	 211
12	 211
12	 238
22	 238
22	 265
28	 265
28	 307
60	 307
60	 357
92	 357
92	 1360
138	 1360
138	 1480
150	 1480
# Vs Profile 13
# Depth (meters) | Vs (meters/second)
0.00	 256
0.64	 256
0.64	 204
1.9	 204
1.9	 197
2.6	 197
2.6	 199
4.3	 199
4.3	 209
10	 209
10	 213
12	 213
12	 217
19	 217
19	 287
37	 287
37	 307
63	 307
63	 368
93	 368
93	 1172
138	 1172
138	 1301
150	 1301
# Vs Profile 14
# Depth (meters) | Vs (meters/second)
0.00	 249
0.65	 249
0.65	 212
1.8	 212
1.8	 187
2.9	 187
2.9	 203
4.3	 203
4.3	 211
11	 211
11	 215
13	 215
13	 235
21	 235
21	 273
32	 273
32	 317
62	 317
62	 353
93	 353
93	 1388
141	 1388
141	 1651
150	 1651
# Vs Profile 15
# Depth (meters) | Vs (meters/second)
0.00	 249
0.66	 249
0.66	 202
1.8	 202
1.8	 197
2.9	 197
2.9	 203
4.6	 203
4.6	 211
11	 211
11	 213
12	 213
12	 222
22	 222
22	 290
36	 290
36	 317
63	 317
63	 353
90	 353
90	 1307
139	 1307
139	 1408
150	 1408
# Vs Profile 16
# Depth (meters) | Vs (meters/second)
0.00	 246
0.62	 246
0.62	 215
1.6	 215
1.6	 187
2.8	 187
2.8	 207
3.3	 207
3.3	 209
10.0	 209
10.0	 215
13	 215
13	 233
23	 233
23	 273
31	 273
31	 313
55	 313
55	 346
93	 346
93	 1307
139	 1307
139	 1651
150	 1651
# Vs Profile 17
# Depth (meters) | Vs (meters/second)
0.00	 246
0.68	 246
0.68	 204
2.1	 204
2.1	 191
2.3	 191
2.3	 195
3.1	 195
3.1	 205
7.4	 205
7.4	 222
13	 222
13	 231
25	 231
25	 293
33	 293
33	 323
52	 323
52	 346
93	 346
93	 1126
142	 1126
142	 2035
150	 2035
